radius_0,radius_1,desired_impact_vel,time_step,rho,coeff_of_res,max_pen_depth_percent_0,max_pen_depth_percent_1,collision_steps,real_impact_vel,desired_collision_step_count,initial_separation_distance,simulation_max_step_count,desired_coeff_of_res
0.0000001,0.0000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 89.36899996180314,,,,15,0.00000022,1,0.2
0.0000001,0.0000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 89.36899996180314,,,,20,0.00000022,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 1.7493333290892388,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 1.571834053288204,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,0.06405656421743258,0.07016219849724979,0.23387399499083264,4,0.00000003,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,0.10932143954022641,0.15310057002380884,0.510335233412696,6,0.00000003,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,0.13839289538958732,0.14581125019097319,0.48603750063657725,6,0.00000003,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,0.13839289538958732,0.14581125019097319,0.48603750063657725,6,0.00000003,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,0.13839289538958732,0.14581125019097319,0.48603750063657725,6,0.00000003,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,0.13839289538958732,0.14581125019097319,0.48603750063657725,6,0.00000003,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.749333329089242,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 27.039666653934542,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 210.52111106866994,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1466.8966665393418,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.3619649309646435,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 2.458774996180201,,,,7,0.000000121,1,0.2
