radius_0,radius_1,desired_impact_vel,time_step,rho,coeff_of_res,max_pen_depth_percent_0,max_pen_depth_percent_1,collision_steps,real_impact_vel,desired_collision_step_count,initial_separation_distance,simulation_max_step_count,desired_coeff_of_res
0.0000001,0.0000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 89.52917797716741,,,,15,0.00000022,1,0.2
0.0000001,0.0000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 89.52917797716741,,,,20,0.00000022,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 16.074488035693165,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.670078628328747,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.432170113808402,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.432170113808402,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.432170113808402,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.432170113808402,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.432170113808402,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 4.432170113808402,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 1.537907163275614,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 4.996840501745187,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 30.214425773287363,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 212.99509952594076,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,1,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,3,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,5,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,7,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,10,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,12,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,15,0.00000014300000000000002,1,0.2
0.0000001,0.00000003,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 1469.3461672477954,,,,20,0.00000014300000000000002,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.00000003,1,0.88,error,Coefficient of restitution is greater than 1: 59.47690909537042,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 12.791599492511539,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 73.99179655110645,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 2333.1263485652266,,,,20,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,1,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14433.707410191977,,,,20,0.000000121,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.054791666261743935,0.2348552100199716,0.2348552100199716,5,0.000000038152442089757565,1,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.16192125786801081,0.5275920860810346,0.5275920860810346,4,0.00000003860279521409075,3,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.04823630583768339,0.39323307234924243,0.39323307234924243,5,0.000000038409550092185964,5,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.04823630583768339,0.39323307234924243,0.39323307234924243,5,0.000000038409550092185964,7,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.04823630583768339,0.39323307234924243,0.39323307234924243,5,0.000000038409550092185964,10,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.04823630583768339,0.39323307234924243,0.39323307234924243,5,0.000000038409550092185964,12,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.04823630583768339,0.39323307234924243,0.39323307234924243,5,0.000000038409550092185964,15,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.04823630583768339,0.39323307234924243,0.39323307234924243,5,0.000000038409550092185964,20,0.000000066,1,0.2
