radius_0,radius_1,desired_impact_vel,time_step,rho,coeff_of_res,max_pen_depth_percent_0,max_pen_depth_percent_1,collision_steps,real_impact_vel,desired_collision_step_count,initial_separation_distance,simulation_max_step_count,desired_coeff_of_res
0.00000003,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 39.55643920894486,,,,12,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 39.55643920894486,,,,15,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 39.55643920894486,,,,20,0.000000044000000000000004,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,1,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,3,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,5,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,7,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,10,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,12,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,15,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.00000003,1,0.88,error,particles are still colliding,,,,20,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,error,particles are still colliding,,,,1,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,error,particles are still colliding,,,,3,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,error,particles are still colliding,,,,5,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,error,particles are still colliding,,,,7,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,error,particles are still colliding,,,,10,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,0.00000010994623478937162,4.548215259874927,4.548215259874927,30,0.0000001,12,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,0.0006629998123639391,10.410656907372433,10.410656907372433,20,0.0000001,15,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000001,1,0.88,0.00325106598473737,8.650531545982949,8.650531545982949,23,0.0000001,20,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,1,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,3,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,5,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,7,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,10,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,12,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,15,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.0000003,1,0.88,error,particles are still colliding,,,,20,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,1,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,3,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,5,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,7,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,10,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,12,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,15,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 5.3188130696482885,,,,20,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,1,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,3,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,5,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,7,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,10,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,12,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,15,0.000000022000000000000002,1,0.5
0.00000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 6.043560791055132,,,,20,0.000000022000000000000002,1,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,1,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,3,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,5,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,7,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,10,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,12,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,15,0.00000022,3,0.5
0.0000001,0.0000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,20,0.00000022,3,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,1,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,3,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,5,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,7,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,10,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,12,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,15,0.00000022,1,0.5
0.0000001,0.0000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,20,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,1,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,3,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,5,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,7,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,10,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,12,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,15,0.00000022,1,0.5
0.0000001,0.0000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,20,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,error,particles are still colliding,,,,1,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,error,particles are still colliding,,,,3,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,error,particles are still colliding,,,,5,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,error,particles are still colliding,,,,7,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,error,particles are still colliding,,,,10,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,error,particles are still colliding,,,,12,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,0.0006629998123643023,10.410656907372449,10.410656907372449,20,0.000001,15,0.00000022,1,0.5
0.0000001,0.0000001,0.000001,0.5,0.88,0.003251065984737446,8.650531545982941,8.650531545982941,23,0.000001,20,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,error,particles are still colliding,,,,1,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,error,particles are still colliding,,,,3,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,error,particles are still colliding,,,,5,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,error,particles are still colliding,,,,7,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,error,particles are still colliding,,,,10,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,0.00000010994623486023005,4.54821525987493,4.54821525987493,30,0.000003,12,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,0.0006629998123643004,10.410656907372449,10.410656907372449,20,0.000003,15,0.00000022,1,0.5
0.0000001,0.0000001,0.000003,0.5,0.88,0.002225250167268949,9.657235995515439,9.657235995515439,20,0.000003,20,0.00000022,1,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.00000003,1,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.00000003,3,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.00000003,5,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,0.21328891262822083,0.9999999999999792,3.3333333333332638,1,0.00000003,7,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,10,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,12,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,15,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,20,0.00000014300000000000002,3,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9323442247069043,,,,1,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9323442247069043,,,,3,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,0.7020810472111434,1.0259842473392622,3.4199474911308743,1,0.0000001,5,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,7,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,10,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,12,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,15,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,20,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.932344224706904,,,,1,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.932344224706904,,,,3,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,0.7020810472111443,1.0259842473392622,3.4199474911308743,1,0.0000003,5,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,7,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,10,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,12,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,0.0006616671047469016,2.9393898745280227,9.797966248426745,20,0.0000003,15,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.0000003,0.5,0.88,0.003254196457134124,2.41323436922883,8.044114564096102,23,0.0000003,20,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9323442247069043,,,,1,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9323442247069043,,,,3,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,0.702081047211143,1.0259842473392622,3.4199474911308743,1,0.000001,5,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,7,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,10,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,0.00000031652829104268843,3.5846753347346336,11.94891778244878,29,0.000001,12,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,0.0006616671047468664,2.9393898745280227,9.797966248426745,20,0.000001,15,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000001,0.5,0.88,0.0006871337176874337,2.932925391188819,9.776417970629398,20,0.000001,20,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9323442247069043,,,,1,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9323442247069043,,,,3,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,0.702081047211143,1.0259842473392622,3.4199474911308743,1,0.000003,5,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.000003,7,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.000003,10,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.000003,12,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.000003,15,0.00000014300000000000002,1,0.5
0.0000001,0.00000003,0.000003,0.5,0.88,0.6927398681574748,0.9999999999999792,3.3333333333332638,1,0.000003,20,0.00000014300000000000002,1,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472424,,,,1,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.9459680920346303,,,,3,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.3675808552207782,,,,5,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,7,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,10,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,12,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,0.0006666143722246144,0.76881838181525,7.6881838181525,21,0.00000003,15,0.000000121,3,0.5
0.0000001,0.00000001,0.00000003,0.5,0.88,0.004858594757741514,1.1016754794517696,11.016754794517695,23,0.00000003,20,0.000000121,3,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 20.797032674120704,,,,1,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 3.522762681828094,,,,3,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4748804509152373,,,,5,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,7,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,10,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,12,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,0.0006570026280858074,0.7653548942117057,7.653548942117055,20,0.0000001,15,0.000000121,1,0.5
0.0000001,0.00000001,0.0000001,0.5,0.88,0.005325675415495419,1.092459522805861,10.924595228058608,22,0.0000001,20,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 20.7970326741207,,,,1,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 3.522762681828095,,,,3,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4748804509152365,,,,5,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,7,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,error,particles are still colliding,,,,10,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,0.0000003055471991251559,0.9542131609915917,9.542131609915916,29,0.0000003,12,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,0.0006570026280852559,0.7653548942117057,7.653548942117055,20,0.0000003,15,0.000000121,1,0.5
0.0000001,0.00000001,0.0000003,0.5,0.88,0.001201406459848419,0.6978526257675843,6.978526257675844,21,0.0000003,20,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 20.797032674120707,,,,1,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 3.522762681828096,,,,3,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4748804509152387,,,,5,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4594065348241438,,,,7,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4594065348241438,,,,10,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4594065348241438,,,,12,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4594065348241438,,,,15,0.000000121,1,0.5
0.0000001,0.00000001,0.000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.4594065348241438,,,,20,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 20.797032674120704,,,,1,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,3,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,5,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,7,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,10,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,12,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,15,0.000000121,1,0.5
0.0000001,0.00000001,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 6.078219604472425,,,,20,0.000000121,1,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,0.2804134713628506,4.6287091573491,4.6287091573491,3,0.00000003,1,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,0.2804134713628506,4.6287091573491,4.6287091573491,3,0.00000003,3,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,0.2804134713628506,4.6287091573491,4.6287091573491,3,0.00000003,5,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,7,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,10,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,12,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,15,0.000000066,3,0.5
0.00000003,0.00000003,0.00000003,0.5,0.88,error,particles are still colliding,,,,20,0.000000066,3,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,1,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,3,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,5,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,7,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,10,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,12,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,15,0.000000066,1,0.5
0.00000003,0.00000003,0.0000001,0.5,0.88,error,particles are still colliding,,,,20,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,1,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,3,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,5,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,7,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,10,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,error,particles are still colliding,,,,12,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,0.0006629998123638638,10.410656907372456,10.410656907372456,20,0.0000003,15,0.000000066,1,0.5
0.00000003,0.00000003,0.0000003,0.5,0.88,0.0032510659847373173,8.65053154598296,8.65053154598296,23,0.0000003,20,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,1,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,3,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,5,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,7,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,error,particles are still colliding,,,,10,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,0.00000010994623494740397,4.548215259874933,4.548215259874933,30,0.000001,12,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,0.0006629998123638602,10.410656907372445,10.410656907372445,20,0.000001,15,0.000000066,1,0.5
0.00000003,0.00000003,0.000001,0.5,0.88,0.00068852562240742,10.3903914233503,10.3903914233503,20,0.000001,20,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,1,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,3,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,5,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,7,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,10,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,12,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,15,0.000000066,1,0.5
0.00000003,0.00000003,0.000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 1.159406534824145,,,,20,0.000000066,1,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.3891098022362143,,,,1,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.3891098022362143,,,,3,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,0.7689786849652701,1.6955380525991837,5.08661415779755,1,0.00000003,5,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,7,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,10,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,error,particles are still colliding,,,,12,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,0.00080316106128589,3.470218969124139,10.410656907372417,20,0.00000003,15,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.00000003,0.5,0.88,0.002773832345371878,2.883510515327644,8.65053154598293,24,0.00000003,20,0.000000044000000000000004,3,0.5
0.00000003,0.00000001,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.389109802236215,,,,1,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.0000001,0.5,0.88,error,Coefficient of restitution is greater than 1: 2.389109802236215,,,,3,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.0000001,0.5,0.88,0.7689786849652706,1.6955380525991837,5.08661415779755,1,0.0000001,5,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,7,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,10,0.000000044000000000000004,1,0.5
0.00000003,0.00000001,0.0000001,0.5,0.88,error,particles are still colliding,,,,12,0.000000044000000000000004,1,0.5
